date,name,country,value
2019-12-28,Vincent Kriechmayr,ITA,338
2019-12-28,Dominik Paris,ITA,449
2019-12-28,Adrien Theaux,ITA,163
2019-12-28,Andreas Sander,ITA,59
2019-12-28,Gilles Roulin,ITA,13
2019-12-28,Dominik Schwaiger,ITA,47
2019-12-28,Ryan Cochran-Siegle,ITA,178
2019-12-28,Matthieu Bailet,ITA,94
2019-12-28,Fabian Wilkens Solheim,ITA,10
2019-12-28,River Radamus,ITA,18
2019-12-28,Valentin Giraud Moine,ITA,0
2019-12-28,Aleksander Aamodt Kilde,ITA,394
2019-12-29,Manfred Moelgg,ITA,58
2019-12-29,Tommy Ford,ITA,169
2019-12-29,Stefano Gross,ITA,60
2019-12-29,Dominik Raschner,ITA,32
2019-12-29,Hannes Zingerle,ITA,7
2019-12-29,Cyprien Sarrazin,ITA,100
2019-12-29,Nils Mani,ITA,2
2019-12-29,Christopher Neumayer,ITA,24
2019-12-29,Alexander Koell,ITA,11
2019-12-29,Ted Ligety,ITA,72
2019-12-29,Dominik Schwaiger,ITA,47
2019-12-29,Matteo Marsaglia,ITA,9
2019-12-29,James Crawford,ITA,24
2019-12-29,Peter Fill,ITA,2
2019-12-29,Albert Popov,ITA,22
2019-12-29,Bostjan Kline,ITA,2
2019-12-29,Marc Rochat,ITA,0
2019-12-29,Jonathan Nordbotten,ITA,0
2019-12-29,Alexis Pinturault,ITA,401
2019-12-29,Lucas Braathen,ITA,133
2019-12-29,Victor Muffat Jeandet,ITA,111
2019-12-29,Adrian Smiseth Sejersted,ITA,129
2019-12-29,Brice Roger,ITA,50
2019-12-29,Andreas Sander,ITA,59
2019-12-29,Mattia Casse,ITA,111
2019-12-29,Miha Hrobat,ITA,15
2019-12-29,Alexandr Horoshilov,ITA,15
2019-12-29,David Ryding,ITA,14
2019-12-29,Luke Winters,ITA,12
2019-12-29,Jean-Baptiste Grange,ITA,0
2019-12-29,Johannes Kroell,ITA,9
2019-12-29,Nicolas Raffort,ITA,27
2019-12-29,Aleksander Aamodt Kilde,ITA,474
2019-12-29,Samu Torsti,ITA,1
2019-12-29,Simon Maurberger,ITA,2
2019-12-29,Atle Lie McGrath,ITA,7
2019-12-29,Fabian Wilkens Solheim,ITA,10
2019-12-29,River Radamus,ITA,18
2019-12-29,Adam Zampa,ITA,4
2019-12-29,Stefan Brennsteiner,ITA,10
2019-12-29,Stefan Rogentin,ITA,34
2019-12-29,Christoph Krenn,ITA,6
2019-12-29,Stian Saugestad,ITA,6
2019-12-29,Samuel Dupratt,ITA,9
2019-12-29,Stefan Babinsky,ITA,11
2019-12-29,Felix Monsen,ITA,29
2019-12-29,Tommaso Sala,ITA,0
2019-12-29,Johannes Strolz,ITA,0
2019-12-29,Mathieu Faivre,ITA,145
2019-12-29,Zan Kranjec,ITA,194
2019-12-29,Kjetil Jansrud,ITA,234
2019-12-29,Giuliano Razzoli,ITA,5
2019-12-29,Fritz Dopfer,ITA,10
2019-12-29,Matej Vidovic,ITA,11
2019-12-29,Jared Goldberg,ITA,18
2019-12-29,Benjamin Thomsen,ITA,26
2019-12-29,Hannes Reichelt,ITA,155
2019-12-29,Erik Read,ITA,36
2019-12-29,Istok Rodes,ITA,24
2019-12-29,Sandro Simonet,ITA,20
2019-12-29,Alex Vinatzer,ITA,22
2019-12-29,Michael Matt,ITA,79
2019-12-29,Sebastian-Foss Solevaag,ITA,58
2019-12-29,Linus Strasser,ITA,32
2019-12-29,Christian Hirschbuehel,ITA,72
2019-12-29,Rasmus Windingstad,ITA,168
2019-12-29,Kristoffer Jakobsen,ITA,80
2019-12-29,Andre Myhrer,ITA,125
2019-12-29,Ramon Zenhaeusern,ITA,50
2019-12-29,Daniel Yule,ITA,86
2019-12-29,Clement Noel,ITA,80
2019-12-29,Alexander Schmid,ITA,48
2019-12-29,Trevor Philp,ITA,46
2019-12-29,Thibaut Favrot,ITA,65
2019-12-29,Cedric Noger,ITA,18
2019-12-29,Florian Loriot,ITA,16
2019-12-29,Justin Murisier,ITA,111
2019-12-29,Matthias Mayer,ITA,362
2019-12-29,Stefan Luitz,ITA,95
2019-12-29,Matts Olsson,ITA,37
2019-12-29,Henrik Kristoffersen,ITA,379
2019-12-29,Romed Baumann,ITA,47
2019-12-29,Thomas Tumler,ITA,44
2019-12-29,Filip Zubcic,ITA,79
2019-12-29,Luca Aerni,ITA,18
2019-12-29,Elias Kolega,ITA,28
2019-12-29,Marc Digruber,ITA,11
2019-12-29,Max Franz,ITA,54
2019-12-29,Christian Walder,ITA,51
2019-12-29,Martin Cater,ITA,10
2019-12-29,Othmar Striedinger,ITA,40
2019-12-29,Matthieu Bailet,ITA,94
2019-12-29,Emanuele Buzzi,ITA,36
2019-12-29,Maxence Muzaton,ITA,93
2019-12-29,Josef Ferstl,ITA,46
2019-12-29,Johan Clarey,ITA,204
2019-12-29,Luca De Aliprandini,ITA,65
2019-12-29,Travis Ganong,ITA,120
2019-12-29,Adrien Theaux,ITA,163
2019-12-29,Roland Leitinger,ITA,90
2019-12-29,Mauro Caviezel,ITA,217
2019-12-29,Carlo Janka,ITA,96
2019-12-29,Thomas Dressen,ITA,231
2019-12-29,Dominik Stehle,ITA,0
2019-12-29,Giovanni Borsotti,ITA,0
2019-12-29,Brodie Seger,ITA,37
2019-12-29,Leif Kristian Haugen,ITA,171
2019-12-29,Manuel Feller,ITA,38
2019-12-29,Vincent Kriechmayr,ITA,360
2019-12-29,Armand Marchant,ITA,16
2019-12-29,Marco Schwarz,ITA,72
2019-12-29,Marco Odermatt,ITA,222
2019-12-29,Tanguy Nef,ITA,9
2019-12-29,Beat Feuz,ITA,361
2019-12-29,Steven Nyman,ITA,95
2019-12-29,Remy Falgoux,ITA,0
2019-12-29,Fabio Gstrein,ITA,0
2019-12-29,Florian Schieder,ITA,6
2019-12-29,Christof Innerhofer,ITA,0
2019-12-29,Anton Tremmel,ITA,0
2019-12-29,Ralph Weber,ITA,0
2019-12-29,Alexander Prast,ITA,0
2019-12-29,Pavel Trikhichev,ITA,77
2019-12-29,Riccardo Tonetti,ITA,71
2019-12-29,Mattias Roenngren,ITA,54
2019-12-29,Marco Pfiffner,ITA,0
2019-12-29,Manuel Schmid,ITA,0
2019-12-29,Urs Kryenbuehl,ITA,117
2019-12-29,Timon Haugan,ITA,0
2019-12-29,Dong-Hyun Jung,ITA,0
2019-12-29,Lars Roesti,ITA,0
2019-12-29,Nils Allegre,ITA,104
2019-12-29,Ryan Cochran-Siegle,ITA,223
2019-12-29,Cameron Alexander,ITA,0
2019-12-29,Davide Cazzaniga,ITA,0
2019-12-29,Niels Hintermann,ITA,59
2019-12-29,Loic Meillard,ITA,176
2019-12-29,Stefan Hadalin,ITA,29
2019-12-29,Gilles Roulin,ITA,23
2019-12-29,Aleksandr Andrienko,ITA,0
2019-12-29,Blaise Giezendanner,ITA,3
2019-12-29,Adrian Pertl,ITA,0
2019-12-29,Roy Piccard,ITA,0
2019-12-29,Markus Monsen,ITA,0
2019-12-29,Daniel Hemetsberger,ITA,0
2019-12-29,Sebastian Holzmann,ITA,0
2019-12-29,Valentin Giraud Moine,ITA,0
2019-12-29,Daniel Danklmaier,ITA,35
2019-12-29,Bryce Bennett,ITA,21
2019-12-29,Gino Caviezel,ITA,128
2019-12-29,Federico Liberatore,ITA,0
2019-12-29,Sam Mulligan,ITA,0
2019-12-29,Raphael Haaser,ITA,0
2019-12-29,Dominik Paris,ITA,454
2019-12-29,Jan Zabystran,ITA,12
2019-12-29,Daniele Sorio,ITA,0
2019-12-29,Guglielmo Bosca,ITA,4
2019-12-29,Julien Lizeroux,ITA,0
2019-12-29,Reto Schmidiger,ITA,0
2019-12-29,Klemen Kosi,ITA,40
2020-01-05,Kjetil Jansrud,CRO,234
2020-01-05,Adrien Theaux,CRO,163
2020-01-05,Mauro Caviezel,CRO,217
2020-01-05,Vincent Kriechmayr,CRO,360
2020-01-05,Tommy Ford,CRO,169
2020-01-05,Johan Clarey,CRO,204
2020-01-05,Steven Nyman,CRO,95
2020-01-05,Beat Feuz,CRO,361
2020-01-05,Josef Ferstl,CRO,46
2020-01-05,Romed Baumann,CRO,47
2020-01-05,Maxence Muzaton,CRO,93
2020-01-05,Daniel Danklmaier,CRO,35
2020-01-05,Emanuele Buzzi,CRO,36
2020-01-05,Klemen Kosi,CRO,40
2020-01-05,Matthieu Bailet,CRO,94
2020-01-05,Nils Allegre,CRO,104
2020-01-05,Niels Hintermann,CRO,59
2020-01-05,Othmar Striedinger,CRO,40
2020-01-05,Travis Ganong,CRO,120
2020-01-05,Carlo Janka,CRO,96
2020-01-05,Elias Kolega,CRO,28
2020-01-05,Thomas Dressen,CRO,231
2020-01-05,Ted Ligety,CRO,72
2020-01-05,Luca De Aliprandini,CRO,65
2020-01-05,Gino Caviezel,CRO,128
2020-01-05,Leif Kristian Haugen,CRO,171
2020-01-05,Ryan Cochran-Siegle,CRO,223
2020-01-05,Marco Odermatt,CRO,222
2020-01-05,Mathieu Faivre,CRO,145
2020-01-05,Rasmus Windingstad,CRO,168
2020-01-05,Matthias Mayer,CRO,362
2020-01-05,Stefan Luitz,CRO,95
2020-01-05,Matts Olsson,CRO,37
2020-01-05,Roland Leitinger,CRO,90
2020-01-05,Aleksander Aamodt Kilde,CRO,474
2020-01-05,Thomas Tumler,CRO,44
2020-01-05,Dominik Paris,CRO,454
2020-01-05,Justin Murisier,CRO,111
2020-01-05,Thibaut Favrot,CRO,65
2020-01-05,Bryce Bennett,CRO,21
2020-01-05,Trevor Philp,CRO,46
2020-01-05,Alexander Schmid,CRO,48
2020-01-05,Kristoffer Jakobsen,CRO,80
2020-01-05,Christian Hirschbuehel,CRO,72
2020-01-05,Michael Matt,CRO,79
2020-01-05,Sandro Simonet,CRO,20
2020-01-05,Filip Zubcic,CRO,79
2020-01-05,Luca Aerni,CRO,18
2020-01-05,Loic Meillard,CRO,176
2020-01-05,Giuliano Razzoli,CRO,7
2020-01-05,Marc Digruber,CRO,11
2020-01-05,Pavel Trikhichev,CRO,77
2020-01-05,Cedric Noger,CRO,18
2020-01-05,Martin Cater,CRO,10
2020-01-05,Sam Mulligan,CRO,0
2020-01-05,Max Franz,CRO,54
2020-01-05,Julien Lizeroux,CRO,0
2020-01-05,Reto Schmidiger,CRO,0
2020-01-05,Aleksandr Andrienko,CRO,0
2020-01-05,Giovanni Borsotti,CRO,0
2020-01-05,Dominik Stehle,CRO,0
2020-01-05,Jonathan Nordbotten,CRO,0
2020-01-05,Marc Rochat,CRO,0
2020-01-05,Johannes Strolz,CRO,0
2020-01-05,Blaise Giezendanner,CRO,3
2020-01-05,Guglielmo Bosca,CRO,4
2020-01-05,Florian Schieder,CRO,6
2020-01-05,Jan Zabystran,CRO,12
2020-01-05,Florian Loriot,CRO,16
2020-01-05,Johannes Kroell,CRO,9
2020-01-05,Nicolas Raffort,CRO,27
2020-01-05,Ralph Weber,CRO,0
2020-01-05,Samu Torsti,CRO,1
2020-01-05,Alexander Prast,CRO,0
2020-01-05,Manuel Schmid,CRO,0
2020-01-05,Raphael Haaser,CRO,0
2020-01-05,Federico Liberatore,CRO,0
2020-01-05,Daniele Sorio,CRO,0
2020-01-05,Remy Falgoux,CRO,0
2020-01-05,Sebastian Holzmann,CRO,0
2020-01-05,Adrian Pertl,CRO,0
2020-01-05,Roy Piccard,CRO,0
2020-01-05,Christof Innerhofer,CRO,0
2020-01-05,Anton Tremmel,CRO,0
2020-01-05,Dong-Hyun Jung,CRO,0
2020-01-05,Lars Roesti,CRO,0
2020-01-05,Daniel Hemetsberger,CRO,0
2020-01-05,Valentin Giraud Moine,CRO,0
2020-01-05,Davide Cazzaniga,CRO,0
2020-01-05,Cameron Alexander,CRO,0
2020-01-05,Marco Pfiffner,CRO,0
2020-01-05,Atle Lie McGrath,CRO,7
2020-01-05,Fabian Wilkens Solheim,CRO,10
2020-01-05,River Radamus,CRO,18
2020-01-05,Dominik Schwaiger,CRO,47
2020-01-05,Matteo Marsaglia,CRO,9
2020-01-05,Gilles Roulin,CRO,23
2020-01-05,James Crawford,CRO,24
2020-01-05,Miha Hrobat,CRO,15
2020-01-05,Bostjan Kline,CRO,2
2020-01-05,Adrian Smiseth Sejersted,CRO,129
2020-01-05,Stefan Rogentin,CRO,34
2020-01-05,Brice Roger,CRO,50
2020-01-05,Markus Monsen,CRO,0
2020-01-05,Brodie Seger,CRO,37
2020-01-05,Mattia Casse,CRO,111
2020-01-05,Jared Goldberg,CRO,18
2020-01-05,Benjamin Thomsen,CRO,26
2020-01-05,Hannes Reichelt,CRO,155
2020-01-05,Alexander Koell,CRO,11
2020-01-05,Urs Kryenbuehl,CRO,117
2020-01-05,Christopher Neumayer,CRO,24
2020-01-05,Nils Mani,CRO,2
2020-01-05,Adam Zampa,CRO,4
2020-01-05,Stefan Brennsteiner,CRO,10
2020-01-05,Christoph Krenn,CRO,6
2020-01-05,Stian Saugestad,CRO,6
2020-01-05,Samuel Dupratt,CRO,9
2020-01-05,Stefan Babinsky,CRO,11
2020-01-05,Felix Monsen,CRO,29
2020-01-05,Christian Walder,CRO,51
2020-01-05,Riccardo Tonetti,CRO,71
2020-01-05,Matej Vidovic,CRO,11
2020-01-05,Albert Popov,CRO,22
2020-01-05,Stefano Gross,CRO,60
2020-01-05,Dominik Raschner,CRO,32
2020-01-05,Hannes Zingerle,CRO,7
2020-01-05,Mattias Roenngren,CRO,54
2020-01-05,Cyprien Sarrazin,CRO,100
2020-01-05,Fritz Dopfer,CRO,10
2020-01-05,Andreas Sander,CRO,59
2020-01-05,Peter Fill,CRO,2
2020-01-05,Lucas Braathen,CRO,173
2020-01-05,Alexandr Horoshilov,CRO,25
2020-01-05,Alex Vinatzer,CRO,82
2020-01-05,Manfred Moelgg,CRO,90
2020-01-05,Daniel Yule,CRO,90
2020-01-05,Ramon Zenhaeusern,CRO,130
2020-01-05,Clement Noel,CRO,180
2020-01-05,Istok Rodes,CRO,30
2020-01-05,Timon Haugan,CRO,8
2020-01-05,Alexis Pinturault,CRO,430
2020-01-05,Henrik Kristoffersen,CRO,391
2020-01-05,Zan Kranjec,CRO,206
2020-01-05,Armand Marchant,CRO,61
2020-01-05,Tommaso Sala,CRO,5
2020-01-05,David Ryding,CRO,27
2020-01-05,Simon Maurberger,CRO,28
2020-01-05,Luke Winters,CRO,15
2020-01-05,Andre Myhrer,CRO,175
2020-01-05,Tanguy Nef,CRO,16
2020-01-05,Sebastian-Foss Solevaag,CRO,76
2020-01-05,Fabio Gstrein,CRO,14
2020-01-05,Manuel Feller,CRO,60
2020-01-05,Victor Muffat Jeandet,CRO,133
2020-01-05,Erik Read,CRO,45
2020-01-05,Marco Schwarz,CRO,96
2020-01-05,Stefan Hadalin,CRO,44
2020-01-05,Jean-Baptiste Grange,CRO,16
2020-01-05,Linus Strasser,CRO,68
2020-01-08,Jan Zabystran,ITA,12
2020-01-08,Tommaso Sala,ITA,5
2020-01-08,Florian Schieder,ITA,6
2020-01-08,Daniel Yule,ITA,190
2020-01-08,Timon Haugan,ITA,8
2020-01-08,Blaise Giezendanner,ITA,3
2020-01-08,Fabio Gstrein,ITA,14
2020-01-08,Linus Strasser,ITA,77
2020-01-08,Florian Loriot,ITA,16
2020-01-08,Guglielmo Bosca,ITA,4
2020-01-08,Johannes Kroell,ITA,9
2020-01-08,Thomas Tumler,ITA,44
2020-01-08,Samu Torsti,ITA,1
2020-01-08,Dominik Raschner,ITA,32
2020-01-08,Luke Winters,ITA,15
2020-01-08,Matej Vidovic,ITA,11
2020-01-08,Fritz Dopfer,ITA,10
2020-01-08,Felix Monsen,ITA,29
2020-01-08,Stefan Babinsky,ITA,11
2020-01-08,Samuel Dupratt,ITA,9
2020-01-08,Nicolas Raffort,ITA,27
2020-01-08,Stian Saugestad,ITA,6
2020-01-08,Armand Marchant,ITA,69
2020-01-08,Stefan Brennsteiner,ITA,10
2020-01-08,Tanguy Nef,ITA,56
2020-01-08,Adam Zampa,ITA,4
2020-01-08,River Radamus,ITA,18
2020-01-08,Fabian Wilkens Solheim,ITA,10
2020-01-08,Atle Lie McGrath,ITA,7
2020-01-08,Christoph Krenn,ITA,6
2020-01-08,Giovanni Borsotti,ITA,0
2020-01-08,Marco Pfiffner,ITA,0
2020-01-08,Reto Schmidiger,ITA,0
2020-01-08,Sam Mulligan,ITA,0
2020-01-08,Markus Monsen,ITA,0
2020-01-08,Daniel Hemetsberger,ITA,0
2020-01-08,Valentin Giraud Moine,ITA,0
2020-01-08,Manfred Moelgg,ITA,119
2020-01-08,Marc Rochat,ITA,12
2020-01-08,Loic Meillard,ITA,188
2020-01-08,Raphael Haaser,ITA,0
2020-01-08,Johannes Strolz,ITA,26
2020-01-08,Erik Read,ITA,69
2020-01-08,Jean-Baptiste Grange,ITA,30
2020-01-08,Sandro Simonet,ITA,42
2020-01-08,Simon Maurberger,ITA,43
2020-01-08,Alex Vinatzer,ITA,102
2020-01-08,Marco Schwarz,ITA,112
2020-01-08,Aleksander Aamodt Kilde,ITA,474
2020-01-08,Albert Popov,ITA,35
2020-01-08,Federico Liberatore,ITA,0
2020-01-08,Daniele Sorio,ITA,0
2020-01-08,Remy Falgoux,ITA,0
2020-01-08,Julien Lizeroux,ITA,0
2020-01-08,Stefan Hadalin,ITA,80
2020-01-08,David Ryding,ITA,63
2020-01-08,Ralph Weber,ITA,0
2020-01-08,Alexander Prast,ITA,0
2020-01-08,Hannes Zingerle,ITA,7
2020-01-08,Manuel Schmid,ITA,0
2020-01-08,Cameron Alexander,ITA,0
2020-01-08,Davide Cazzaniga,ITA,0
2020-01-08,Alexandr Horoshilov,ITA,43
2020-01-08,Dong-Hyun Jung,ITA,0
2020-01-08,Jonathan Nordbotten,ITA,10
2020-01-08,Anton Tremmel,ITA,0
2020-01-08,Christof Innerhofer,ITA,0
2020-01-08,Roy Piccard,ITA,0
2020-01-08,Adrian Pertl,ITA,0
2020-01-08,Sebastian Holzmann,ITA,0
2020-01-08,Aleksandr Andrienko,ITA,0
2020-01-08,Mattias Roenngren,ITA,54
2020-01-08,Lars Roesti,ITA,0
2020-01-08,Nils Mani,ITA,2
2020-01-08,Andre Myhrer,ITA,175
2020-01-08,Kristoffer Jakobsen,ITA,80
2020-01-08,Stefano Gross,ITA,64
2020-01-08,Matts Olsson,ITA,37
2020-01-08,Christian Hirschbuehel,ITA,72
2020-01-08,Michael Matt,ITA,79
2020-01-08,Filip Zubcic,ITA,79
2020-01-08,Luca Aerni,ITA,18
2020-01-08,Ramon Zenhaeusern,ITA,130
2020-01-08,Elias Kolega,ITA,28
2020-01-08,Pavel Trikhichev,ITA,77
2020-01-08,Thomas Dressen,ITA,231
2020-01-08,Dominik Paris,ITA,454
2020-01-08,Carlo Janka,ITA,96
2020-01-08,Beat Feuz,ITA,361
2020-01-08,Clement Noel,ITA,240
2020-01-08,Mauro Caviezel,ITA,217
2020-01-08,Vincent Kriechmayr,ITA,360
2020-01-08,Marc Digruber,ITA,11
2020-01-08,Luca De Aliprandini,ITA,65
2020-01-08,Stefan Luitz,ITA,95
2020-01-08,Matthias Mayer,ITA,362
2020-01-08,Lucas Braathen,ITA,173
2020-01-08,Dominik Stehle,ITA,3
2020-01-08,Ted Ligety,ITA,72
2020-01-08,Gino Caviezel,ITA,128
2020-01-08,Leif Kristian Haugen,ITA,171
2020-01-08,Ryan Cochran-Siegle,ITA,223
2020-01-08,Manuel Feller,ITA,60
2020-01-08,Tommy Ford,ITA,169
2020-01-08,Zan Kranjec,ITA,206
2020-01-08,Marco Odermatt,ITA,222
2020-01-08,Mathieu Faivre,ITA,145
2020-01-08,Henrik Kristoffersen,ITA,471
2020-01-08,Cyprien Sarrazin,ITA,100
2020-01-08,Justin Murisier,ITA,111
2020-01-08,Cedric Noger,ITA,18
2020-01-08,Thibaut Favrot,ITA,65
2020-01-08,Rasmus Windingstad,ITA,168
2020-01-08,Trevor Philp,ITA,46
2020-01-08,Alexander Schmid,ITA,48
2020-01-08,Giuliano Razzoli,ITA,12
2020-01-08,Kjetil Jansrud,ITA,234
2020-01-08,Victor Muffat Jeandet,ITA,133
2020-01-08,Benjamin Thomsen,ITA,26
2020-01-08,Adrien Theaux,ITA,163
2020-01-08,Bostjan Kline,ITA,2
2020-01-08,Urs Kryenbuehl,ITA,117
2020-01-08,Alexander Koell,ITA,11
2020-01-08,Peter Fill,ITA,2
2020-01-08,Jared Goldberg,ITA,18
2020-01-08,Mattia Casse,ITA,111
2020-01-08,Adrian Smiseth Sejersted,ITA,129
2020-01-08,Hannes Reichelt,ITA,155
2020-01-08,Stefan Rogentin,ITA,34
2020-01-08,Andreas Sander,ITA,59
2020-01-08,James Crawford,ITA,24
2020-01-08,Gilles Roulin,ITA,23
2020-01-08,Dominik Schwaiger,ITA,47
2020-01-08,Roland Leitinger,ITA,90
2020-01-08,Brice Roger,ITA,50
2020-01-08,Riccardo Tonetti,ITA,78
2020-01-08,Alexis Pinturault,ITA,475
2020-01-08,Brodie Seger,ITA,37
2020-01-08,Max Franz,ITA,54
2020-01-08,Matteo Marsaglia,ITA,9
2020-01-08,Martin Cater,ITA,10
2020-01-08,Romed Baumann,ITA,47
2020-01-08,Maxence Muzaton,ITA,93
2020-01-08,Daniel Danklmaier,ITA,35
2020-01-08,Emanuele Buzzi,ITA,36
2020-01-08,Klemen Kosi,ITA,40
2020-01-08,Christian Walder,ITA,51
2020-01-08,Matthieu Bailet,ITA,94
2020-01-08,Nils Allegre,ITA,104
2020-01-08,Christopher Neumayer,ITA,24
2020-01-08,Niels Hintermann,ITA,59
2020-01-08,Sebastian-Foss Solevaag,ITA,126
2020-01-08,Othmar Striedinger,ITA,40
2020-01-08,Johan Clarey,ITA,204
2020-01-08,Istok Rodes,ITA,36
2020-01-08,Steven Nyman,ITA,95
2020-01-08,Travis Ganong,ITA,120
2020-01-08,Bryce Bennett,ITA,21
2020-01-08,Josef Ferstl,ITA,46
2020-01-08,Miha Hrobat,ITA,15
2020-01-11,Bostjan Kline,SUI,2
2020-01-11,Miha Hrobat,SUI,15
2020-01-11,James Crawford,SUI,24
2020-01-11,Gilles Roulin,SUI,23
2020-01-11,Peter Fill,SUI,2
2020-01-11,Jan Zabystran,SUI,12
2020-01-11,Jared Goldberg,SUI,18
2020-01-11,Stefan Rogentin,SUI,34
2020-01-11,Brice Roger,SUI,50
2020-01-11,Andreas Sander,SUI,59
2020-01-11,Brodie Seger,SUI,37
2020-01-11,Mattia Casse,SUI,111
2020-01-11,Benjamin Thomsen,SUI,26
2020-01-11,Hannes Reichelt,SUI,155
2020-01-11,Max Franz,SUI,54
2020-01-11,Christian Walder,SUI,51
2020-01-11,Martin Cater,SUI,10
2020-01-11,Adrian Smiseth Sejersted,SUI,129
2020-01-11,Matteo Marsaglia,SUI,9
2020-01-11,Alexandr Horoshilov,SUI,43
2020-01-11,Alexander Koell,SUI,11
2020-01-11,Florian Loriot,SUI,16
2020-01-11,Johannes Kroell,SUI,9
2020-01-11,Nicolas Raffort,SUI,27
2020-01-11,Samu Torsti,SUI,1
2020-01-11,Simon Maurberger,SUI,43
2020-01-11,Atle Lie McGrath,SUI,7
2020-01-11,River Radamus,SUI,18
2020-01-11,Adam Zampa,SUI,4
2020-01-11,Christoph Krenn,SUI,6
2020-01-11,Stian Saugestad,SUI,6
2020-01-11,Samuel Dupratt,SUI,9
2020-01-11,Stefan Babinsky,SUI,11
2020-01-11,Felix Monsen,SUI,29
2020-01-11,Dominik Schwaiger,SUI,47
2020-01-11,Giuliano Razzoli,SUI,12
2020-01-11,Matej Vidovic,SUI,11
2020-01-11,Lucas Braathen,SUI,193
2020-01-11,Luke Winters,SUI,15
2020-01-11,David Ryding,SUI,63
2020-01-11,Albert Popov,SUI,35
2020-01-11,Stefano Gross,SUI,64
2020-01-11,Florian Schieder,SUI,6
2020-01-11,Dominik Raschner,SUI,32
2020-01-11,Hannes Zingerle,SUI,7
2020-01-11,Cyprien Sarrazin,SUI,100
2020-01-11,Nils Mani,SUI,2
2020-01-11,Christopher Neumayer,SUI,24
2020-01-11,Urs Kryenbuehl,SUI,117
2020-01-11,Fritz Dopfer,SUI,10
2020-01-11,Bryce Bennett,SUI,21
2020-01-11,Luca Aerni,SUI,18
2020-01-11,Niels Hintermann,SUI,59
2020-01-11,Michael Matt,SUI,79
2020-01-11,Sebastian-Foss Solevaag,SUI,126
2020-01-11,Linus Strasser,SUI,77
2020-01-11,Christian Hirschbuehel,SUI,72
2020-01-11,Kristoffer Jakobsen,SUI,80
2020-01-11,Andre Myhrer,SUI,175
2020-01-11,Daniel Yule,SUI,190
2020-01-11,Clement Noel,SUI,240
2020-01-11,Fabian Wilkens Solheim,SUI,39
2020-01-11,Trevor Philp,SUI,46
2020-01-11,Thibaut Favrot,SUI,65
2020-01-11,Thomas Tumler,SUI,44
2020-01-11,Manfred Moelgg,SUI,119
2020-01-11,Alex Vinatzer,SUI,102
2020-01-11,Stefan Luitz,SUI,95
2020-01-11,Rasmus Windingstad,SUI,168
2020-01-11,Marco Odermatt,SUI,222
2020-01-11,Manuel Feller,SUI,60
2020-01-11,Leif Kristian Haugen,SUI,171
2020-01-11,Gino Caviezel,SUI,128
2020-01-11,Luca De Aliprandini,SUI,65
2020-01-11,Tommy Ford,SUI,169
2020-01-11,Mathieu Faivre,SUI,177
2020-01-11,Henrik Kristoffersen,SUI,531
2020-01-11,Victor Muffat Jeandet,SUI,193
2020-01-11,Ted Ligety,SUI,108
2020-01-11,Roland Leitinger,SUI,130
2020-01-11,Aleksander Aamodt Kilde,SUI,519
2020-01-11,Matthias Mayer,SUI,362
2020-01-11,Othmar Striedinger,SUI,40
2020-01-11,Filip Zubcic,SUI,159
2020-01-11,Istok Rodes,SUI,36
2020-01-11,Nils Allegre,SUI,104
2020-01-11,Matthieu Bailet,SUI,94
2020-01-11,Klemen Kosi,SUI,40
2020-01-11,Marco Schwarz,SUI,136
2020-01-11,Matts Olsson,SUI,61
2020-01-11,Emanuele Buzzi,SUI,36
2020-01-11,Daniel Danklmaier,SUI,35
2020-01-11,Maxence Muzaton,SUI,93
2020-01-11,Romed Baumann,SUI,47
2020-01-11,Josef Ferstl,SUI,46
2020-01-11,Johan Clarey,SUI,204
2020-01-11,Steven Nyman,SUI,95
2020-01-11,Travis Ganong,SUI,120
2020-01-11,Sandro Simonet,SUI,42
2020-01-11,Adrien Theaux,SUI,163
2020-01-11,Vincent Kriechmayr,SUI,360
2020-01-11,Mauro Caviezel,SUI,217
2020-01-11,Beat Feuz,SUI,361
2020-01-11,Carlo Janka,SUI,96
2020-01-11,Dominik Paris,SUI,454
2020-01-11,Thomas Dressen,SUI,231
2020-01-11,Alexis Pinturault,SUI,501
2020-01-11,Armand Marchant,SUI,69
2020-01-11,Pavel Trikhichev,SUI,77
2020-01-11,Stefan Hadalin,SUI,80
2020-01-11,Tanguy Nef,SUI,56
2020-01-11,Marc Digruber,SUI,11
2020-01-11,Elias Kolega,SUI,28
2020-01-11,Kjetil Jansrud,SUI,234
2020-01-11,Giovanni Borsotti,SUI,18
2020-01-11,Ramon Zenhaeusern,SUI,130
2020-01-11,Cedric Noger,SUI,28
2020-01-11,Adrian Pertl,SUI,0
2020-01-11,Sebastian Holzmann,SUI,0
2020-01-11,Remy Falgoux,SUI,0
2020-01-11,Daniele Sorio,SUI,0
2020-01-11,Federico Liberatore,SUI,0
2020-01-11,Raphael Haaser,SUI,0
2020-01-11,Sam Mulligan,SUI,0
2020-01-11,Markus Monsen,SUI,0
2020-01-11,Daniel Hemetsberger,SUI,0
2020-01-11,Roy Piccard,SUI,0
2020-01-11,Valentin Giraud Moine,SUI,0
2020-01-11,Loic Meillard,SUI,202
2020-01-11,Ryan Cochran-Siegle,SUI,236
2020-01-11,Alexander Schmid,SUI,59
